Trade Value,Trade Volume,Counterparty ID,Counterparty Risk Score,Counterparty Failures,Market Volatility,Liquidity,Manual Intervention,Counterparty Failure Rate,Client ID,Trade Type_Sell,Instrument Type_Derivative,Instrument Type_Equity,Settlement Status_Success,Currency_GBP,Currency_INR,Currency_JPY,Currency_USD,Settlement Type_FoP,ISIN_INE000001N,ISIN_INE000002R,ISIN_INE000003U,ISIN_INE000004E,ISIN_INE000005F,ISIN_INE0000062,ISIN_INE0000077,ISIN_INE000008A,ISIN_INE000009Z,ISIN_INE000010T,ISIN_INE000011H,ISIN_INE000012L,ISIN_INE0000131,ISIN_INE000014X,ISIN_INE000015I,ISIN_INE000016C,ISIN_INE0000176,ISIN_INE000018D,ISIN_INE000019H,ISIN_INE0000201,ISIN_INE000021M,ISIN_INE000022P,ISIN_INE000023W,ISIN_INE000024D,ISIN_INE000025H,ISIN_INE000026S,ISIN_INE0000276,ISIN_INE000028L,ISIN_INE000029O,ISIN_INE000030F,ISIN_INE000031G,ISIN_INE0000324,ISIN_INE000033Q,ISIN_INE000034W,ISIN_INE000035W,ISIN_INE0000367,ISIN_INE000037C,ISIN_INE0000385,ISIN_INE000039C,ISIN_INE000040F,ISIN_INE000041Y,ISIN_INE000042J,ISIN_INE000043S,ISIN_INE000044J,ISIN_INE000045O,ISIN_INE0000461,ISIN_INE000047I,ISIN_INE0000487,ISIN_INE000049X,Trade Matched or Not_Not Matched
871791.2256109979,47754,20,0.5002972796462057,8,0.2900416446350393,0.0242353676559127,0,0.08,29,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621749.4082263735,54429,42,0.9145745363262048,2,0.6758380227495554,0.0647016725951001,1,0.02,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2901718.5134120067,43039,26,0.3456545989617245,0,0.469776163561404,0.0711590986902718,0,0.0,12,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1229846.323416111,56139,12,0.5484973411052225,5,0.4370812028143055,0.0175290177531979,0,0.05,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2430534.711549212,92119,8,0.4580355543297814,2,0.650343859207338,0.0129846865122641,1,0.02,14,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179862.80744270494,79134,35,0.379101906166488,5,0.2341452436425498,0.0232434866261049,0,0.05,48,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257149.9592348729,9881,29,0.802379629296882,7,0.4373453557136846,0.0910924031446522,0,0.07,42,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39210.07268082367,20816,42,0.9145745363262048,2,0.4256695809749949,0.0705374681668638,0,0.02,46,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
298824.5702239245,82490,7,0.807663815694622,4,0.1492685405865616,0.0928923319913701,0,0.04,18,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
426962.3361331696,88377,10,0.3433373620149397,1,0.6592358718243736,0.069824332285045,0,0.01,23,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
683042.2983725577,78423,39,0.1536350828944443,9,0.5201408393571448,0.0968713516650764,1,0.09,44,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260161.43324637736,50299,20,0.5002972796462057,8,0.6328635098079276,0.0495016003418462,0,0.08,31,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923938.8051045878,77503,28,0.7580282672954186,0,0.6895224321409742,0.063918904440506,1,0.0,13,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861424.7506511516,25441,14,0.7444040838251119,2,0.3877923773788779,0.0641066906084868,0,0.02,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275523.4136696681,6515,12,0.5484973411052225,5,0.582195905251658,0.0102825924814505,0,0.05,19,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169662.74535631237,37669,8,0.4580355543297814,2,0.4465358413512087,0.0124709014324321,0,0.02,26,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472554.2429449982,45370,7,0.807663815694622,4,0.6862738292817712,0.0230738689731052,1,0.04,24,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488611.1139355808,49180,5,0.3234111324273662,0,0.2483341504646124,0.0560016599638831,0,0.0,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240929.8877969852,48070,1,0.5595464687447742,3,0.1082903025942187,0.0487473868366454,0,0.03,29,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341393.63933096186,70886,47,0.9876433189920628,5,0.2115685427603347,0.0585774152994553,0,0.05,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107166.69611661207,66566,9,0.8844759580165537,4,0.1768112692052539,0.0820441714599414,1,0.04,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872005.1021203478,72153,44,0.5050516298435593,4,0.3621713867971349,0.0840016250675791,1,0.04,5,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
886230.9441143268,34765,18,0.2444878705598381,0,0.146446122249635,0.0979313368199532,1,0.0,17,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464625.602117401,50494,43,0.8158163007651189,4,0.2321186422838639,0.0601793020048507,1,0.04,16,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951221.2942955304,25825,42,0.9145745363262048,2,0.1577595283148902,0.0412493940068618,0,0.02,25,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504415.9550325188,64545,10,0.3433373620149397,1,0.3920516669548231,0.0377224934386178,0,0.01,31,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2227222.9871987505,92249,1,0.5595464687447742,3,0.2600662432517809,0.0406667418979214,0,0.03,21,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121005.55055832551,48462,20,0.5002972796462057,8,0.3826043789071692,0.0391446641735854,1,0.08,5,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541333.2903241522,18472,43,0.8158163007651189,4,0.153332860026686,0.0453627977099854,0,0.04,14,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1091811.4424815574,25257,29,0.802379629296882,7,0.4101223996090222,0.0167393279022141,0,0.07,30,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967157.2255604789,33143,2,0.528598412166966,5,0.1780415211147283,0.0670089226192872,0,0.05,26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
977325.5532301994,44330,26,0.3456545989617245,0,0.1596078708522158,0.0611237100768444,1,0.0,24,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
156689.21407062124,3046,11,0.5263535094101535,0,0.286011730393451,0.0515764803314297,0,0.0,36,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84537.56450402075,14729,25,0.9558246666166372,5,0.6246504858775563,0.0172994761372174,0,0.05,35,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373294.5036008097,29714,34,0.9443008198998164,6,0.5731128417564183,0.018388782352793,0,0.06,21,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635214.686684672,79375,41,0.4525900255395507,9,0.6754898813796104,0.0590594657726573,0,0.09,5,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137945.55901416,22660,1,0.5595464687447742,3,0.3761171586310958,0.0132922330272848,1,0.03,28,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147935.26300786404,99110,31,0.5307641115114377,4,0.2874648538178203,0.0752310037569632,1,0.04,18,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
814832.6706148622,6353,38,0.568106663090961,6,0.6825440391139579,0.0994400327918799,0,0.06,15,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30405.28545822763,88567,22,0.0426218097329669,1,0.3290608469607107,0.0637666209001212,1,0.01,35,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
211188.47220836443,98583,2,0.528598412166966,5,0.1054620437302785,0.0751088333825568,0,0.05,17,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045784.0243653172,66942,47,0.9876433189920628,5,0.5920651682870494,0.0495042393187862,0,0.05,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134428.72007536888,41748,1,0.5595464687447742,3,0.2015263245799495,0.0700671097884107,0,0.03,31,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146739.8968750977,72687,24,0.8444898901272938,8,0.5307474571404176,0.0686602290968732,0,0.08,40,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261601.3284819493,29624,36,0.3257946597608051,6,0.109073134271416,0.0841681806308227,1,0.06,44,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
528074.2674901368,17717,45,0.4298551235309282,2,0.1665940984656796,0.0740205626841729,0,0.02,14,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145037.13241649282,73602,36,0.3257946597608051,6,0.3901381319774896,0.0774144589630065,0,0.06,12,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428358.74070129904,12565,47,0.9876433189920628,5,0.1407388158878957,0.0600972394408841,0,0.05,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
287167.6557342141,19532,34,0.9443008198998164,6,0.6331785374121917,0.0536063442334784,0,0.06,10,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408353.7113548857,40761,9,0.8844759580165537,4,0.5499214367611384,0.0512844844402591,0,0.04,38,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272725.0006448554,3450,12,0.5484973411052225,5,0.2969111872121019,0.0452809828567976,0,0.05,17,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455130.5067769024,98737,46,0.2952161956928347,6,0.4585122486380221,0.0339424986991143,0,0.06,49,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522477.456711383,33778,20,0.5002972796462057,8,0.5293160411518614,0.0129979939400174,0,0.08,42,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290762.6881014631,7280,4,0.1325675388626581,0,0.5532395131767471,0.0703986069524939,0,0.0,29,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955224.1599008504,44810,15,0.1970856464850323,2,0.3374055726927268,0.0910865075253144,0,0.02,48,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175981.3838813223,5192,4,0.1325675388626581,0,0.6392801324417157,0.093743419385928,0,0.0,21,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271314.63472227467,74045,5,0.3234111324273662,0,0.6650708380281847,0.0622505536031225,0,0.0,47,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593101.1908673613,5308,10,0.3433373620149397,1,0.2174291507356104,0.0184722947435074,0,0.01,45,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174987.716523411,4217,44,0.5050516298435593,4,0.6467432798434657,0.089079787633821,1,0.04,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777471.0592407184,66902,44,0.5050516298435593,4,0.527608306601405,0.0772970394108312,1,0.04,15,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558395.6621980052,61744,40,0.6932955822197459,1,0.6328828384824292,0.0326269948793662,1,0.01,22,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307447.4190514007,9128,36,0.3257946597608051,6,0.354852560946333,0.0823190446813464,0,0.06,12,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
615341.3317791879,85439,35,0.379101906166488,5,0.4967185249421563,0.0524807153263033,1,0.05,26,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
800391.022293284,35537,1,0.5595464687447742,3,0.2412278669513476,0.0898833800505094,0,0.03,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1514184.8708716123,496,18,0.2444878705598381,0,0.5506610514380144,0.0322849839487556,1,0.0,29,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658343.5430080695,69129,31,0.5307641115114377,4,0.4490401018882547,0.0820815328564591,0,0.04,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075622.7624181495,67769,46,0.2952161956928347,6,0.3885670671336412,0.074071928419076,0,0.06,32,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2972325.979233564,61363,49,0.9313154790735332,1,0.5156089661637583,0.0112997055158814,0,0.01,11,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157319.53330817545,40817,6,0.2811692814520472,1,0.4314071626759345,0.0607001147961118,0,0.01,34,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427339.0480461116,19320,6,0.2811692814520472,1,0.5592129233038506,0.0743980850161819,0,0.01,17,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183661.8172443824,64296,42,0.9145745363262048,2,0.6150616400891458,0.0240769709787457,1,0.02,27,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216760.75031732616,80204,19,0.0744076014901984,1,0.5803637826729421,0.0578709041911564,0,0.01,15,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
437223.7371674595,13001,32,0.0880240291902269,9,0.2845039789065533,0.0373670119220849,0,0.09,13,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
231878.5836171772,6720,42,0.9145745363262048,2,0.6856715281381813,0.0726627623479818,0,0.02,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
196176.0913999406,69982,30,0.14179104142905,8,0.489844757747511,0.0586125831597806,0,0.08,42,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416480.642293382,47942,26,0.3456545989617245,0,0.2940798856503203,0.0659312194889498,0,0.0,43,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317029.7882472849,76313,3,0.5896501279000154,5,0.1255485251659629,0.0165285853589458,0,0.05,44,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227452.63037719988,39324,33,0.8660015302588003,4,0.6928578458216949,0.0224015626178207,0,0.04,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170652.38847678012,82826,31,0.5307641115114377,4,0.4594104360656634,0.059688026262142,1,0.04,33,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
